,User 0,User 1,User 2,User 3,precisionG,recallG,fscoreG,T,C,Quantity
907,73,545,579,661,0.810810811,1,0.895522388,30,37,1299
908,159,347,656,549,0.787878788,1,0.881355932,26,33,1236
909,347,350,153,391,0.8,1,0.888888889,32,40,1400
910,606,107,618,656,0.717391304,1,0.835443038,33,46,1276
911,656,414,212,139,0.773584906,1,0.872340426,41,53,1285
912,257,192,310,84,0.844444444,1,0.915662651,38,45,1271
913,634,388,253,336,0.755555556,1,0.860759494,34,45,1263
914,548,547,376,398,0.666666667,1,0.8,30,45,1296
915,338,558,546,291,0.76744186,1,0.868421053,33,43,1278
916,215,128,509,451,0.814814815,1,0.897959184,44,54,1322
917,59,197,231,299,0.8,1,0.888888889,44,55,1369
918,615,433,131,568,0.775510204,1,0.873563218,38,49,1322
919,270,307,219,125,0.717391304,1,0.835443038,33,46,1303
920,260,505,653,534,0.714285714,1,0.833333333,30,42,1342
921,440,644,474,99,0.666666667,1,0.8,20,30,1233
922,164,348,472,113,0.860465116,1,0.925,37,43,1261
923,384,650,520,406,0.72972973,1,0.84375,27,37,1301
924,185,8,446,296,0.770833333,1,0.870588235,37,48,1322
925,390,135,466,293,0.72,1,0.837209302,36,50,1338
926,325,106,597,141,0.756097561,1,0.861111111,31,41,1376
927,607,309,332,252,0.708333333,1,0.829268293,17,24,1338
928,324,391,111,276,0.692307692,1,0.818181818,27,39,1296
929,482,527,299,180,0.816326531,1,0.898876404,40,49,1400
930,70,200,562,48,0.82,1,0.901098901,41,50,1305
931,391,562,453,216,0.756756757,1,0.861538462,28,37,1301
932,222,615,38,138,0.839285714,1,0.912621359,47,56,1354
933,279,22,625,44,0.705882353,1,0.827586207,24,34,1377
934,15,188,117,267,0.69047619,1,0.816901408,29,42,1312
935,603,406,54,110,0.707317073,1,0.828571429,29,41,1317
936,239,40,518,339,0.8,1,0.888888889,40,50,1304
937,348,653,565,133,0.777777778,1,0.875,35,45,1341
938,141,66,201,610,0.769230769,1,0.869565217,40,52,1297
939,453,542,446,533,0.702702703,1,0.825396825,26,37,1263
940,424,124,371,412,0.694444444,1,0.819672131,25,36,1327
941,657,642,25,436,0.702702703,1,0.825396825,26,37,1325
942,601,594,111,267,0.697674419,1,0.821917808,30,43,1362
943,305,563,273,306,0.744186047,1,0.853333333,32,43,1281
944,47,569,275,395,0.789473684,1,0.882352941,30,38,1229
945,285,280,402,154,0.777777778,1,0.875,35,45,1277
946,28,605,596,635,0.759259259,1,0.863157895,41,54,1378
947,221,120,236,109,0.733333333,1,0.846153846,33,45,1359
948,162,73,341,406,0.736842105,1,0.848484848,28,38,1251
949,262,230,337,169,0.826086957,1,0.904761905,38,46,1274
950,508,367,602,456,0.795454545,1,0.886075949,35,44,1313
951,548,377,418,431,0.782608696,1,0.87804878,36,46,1302
952,465,93,78,311,0.761904762,1,0.864864865,32,42,1352
953,650,506,163,20,0.821428571,1,0.901960784,46,56,1354
954,358,375,599,588,0.634146341,1,0.776119403,26,41,1304
955,185,387,81,471,0.744186047,1,0.853333333,32,43,1316
956,344,14,562,352,0.738095238,1,0.849315068,31,42,1340
957,134,264,492,344,0.62962963,1,0.772727273,17,27,1277
958,545,22,487,171,0.770833333,1,0.870588235,37,48,1343
959,87,615,50,118,0.761904762,1,0.864864865,32,42,1367
960,410,526,451,471,0.739130435,1,0.85,34,46,1326
961,93,63,406,559,0.651162791,1,0.788732394,28,43,1256
962,309,467,429,1,0.825,1,0.904109589,33,40,1329
963,510,295,22,291,0.74137931,1,0.851485149,43,58,1327
964,194,435,629,630,0.756756757,1,0.861538462,28,37,1351
965,264,515,519,346,0.888888889,1,0.941176471,40,45,1276
966,11,283,135,440,0.727272727,1,0.842105263,40,55,1321
967,105,320,305,361,0.844444444,1,0.915662651,38,45,1292
968,583,479,193,367,0.727272727,1,0.842105263,32,44,1339
969,316,186,597,69,0.795918367,1,0.886363636,39,49,1315
970,642,599,653,650,0.720930233,1,0.837837838,31,43,1308
971,551,544,507,642,0.846153846,1,0.916666667,44,52,1310
972,283,150,357,592,0.76,1,0.863636364,38,50,1321
973,290,654,408,573,0.763157895,1,0.865671642,29,38,1313
974,420,567,118,216,0.822222222,1,0.902439024,37,45,1375
975,491,238,116,321,0.829787234,1,0.906976744,39,47,1361
976,660,309,341,344,0.707317073,1,0.828571429,29,41,1230
977,81,350,493,23,0.755102041,1,0.860465116,37,49,1326
978,412,624,353,120,0.675,1,0.805970149,27,40,1358
979,17,434,393,199,0.772727273,1,0.871794872,34,44,1295
980,386,274,278,546,0.847826087,1,0.917647059,39,46,1237
981,397,52,26,414,0.772727273,1,0.871794872,34,44,1284
982,511,618,4,425,0.843137255,1,0.914893617,43,51,1394
983,259,50,479,216,0.852941176,1,0.920634921,29,34,1309
984,532,255,101,636,0.833333333,1,0.909090909,40,48,1282
985,86,268,626,54,0.682926829,1,0.811594203,28,41,1319
986,639,443,258,235,0.787234043,1,0.880952381,37,47,1397
987,178,347,349,136,0.742857143,1,0.852459016,26,35,1319
988,94,414,543,243,0.75,1,0.857142857,30,40,1295
989,319,459,131,398,0.76744186,1,0.868421053,33,43,1432
990,166,178,433,85,0.813953488,1,0.897435897,35,43,1269
