,User 0,User 1,User 2,precisionG,recallG,fscoreG,T,C,Quantity
976,180,283,631,0.75,1,0.857142857,21,28,1557
977,27,207,625,0.875,1,0.933333333,21,24,1534
978,582,227,60,0.823529412,1,0.903225806,14,17,1448
979,661,469,399,0.913043478,1,0.954545455,21,23,1547
980,605,151,504,0.763157895,1,0.865671642,29,38,1583
981,406,391,44,0.777777778,1,0.875,14,18,1541
982,163,172,271,0.923076923,1,0.96,24,26,1553
983,464,78,621,0.92,1,0.958333333,23,25,1580
984,253,161,460,0.916666667,1,0.956521739,22,24,1497
985,457,194,450,0.827586207,1,0.905660377,24,29,1474
986,59,662,359,0.75,1,0.857142857,9,12,1520
987,286,393,276,0.833333333,1,0.909090909,15,18,1573
988,18,296,113,0.842105263,1,0.914285714,16,19,1545
989,648,567,69,0.923076923,1,0.96,24,26,1469
990,591,122,187,0.875,1,0.933333333,21,24,1492
991,489,76,244,0.84375,1,0.915254237,27,32,1489
992,348,150,213,0.8,1,0.888888889,24,30,1510
993,298,294,113,0.7,1,0.823529412,14,20,1526
994,192,397,334,0.846153846,1,0.916666667,22,26,1469
