,User 0,User 1,User 2,precisionG,recallG,fscoreG,T,C,Quantity
491,319,298,285,0.833333333,1,0.909090909,20,24,1732
492,515,229,181,0.666666667,1,0.8,6,9,1617
493,20,570,153,0.84,1,0.913043478,21,25,1627
494,272,626,615,0.777777778,1,0.875,7,9,1689
495,217,646,574,0.85,1,0.918918919,17,20,1617
496,204,155,313,0.857142857,1,0.923076923,12,14,1547
497,230,171,401,0.875,1,0.933333333,14,16,1607
498,382,614,217,0.882352941,1,0.9375,15,17,1604
499,238,622,133,0.692307692,1,0.818181818,9,13,1634
500,565,81,497,0.8125,1,0.896551724,13,16,1606
501,547,211,361,0.894736842,1,0.944444444,17,19,1635
502,291,511,206,0.894736842,1,0.944444444,17,19,1616
503,201,57,140,0.823529412,1,0.903225806,14,17,1630
504,452,226,192,0.888888889,1,0.941176471,16,18,1546
505,553,107,202,0.736842105,1,0.848484848,14,19,1571
506,393,81,117,0.769230769,1,0.869565217,10,13,1582
507,596,539,363,0.833333333,1,0.909090909,10,12,1664
508,460,87,98,0.8,1,0.888888889,12,15,1673
509,562,167,563,0.764705882,1,0.866666667,13,17,1553
510,128,46,92,0.866666667,1,0.928571429,13,15,1576
511,587,283,187,0.85,1,0.918918919,17,20,1595
512,222,201,645,0.888888889,1,0.941176471,16,18,1612
513,426,38,59,0.846153846,1,0.916666667,11,13,1632
514,23,518,555,0.75,1,0.857142857,15,20,1639
515,84,320,75,0.869565217,1,0.930232558,20,23,1572
516,252,467,184,0.888888889,1,0.941176471,16,18,1576
517,124,69,178,0.8,1,0.888888889,12,15,1589
518,414,129,152,0.75,1,0.857142857,15,20,1710
519,575,202,447,0.785714286,1,0.88,11,14,1613
520,126,129,294,0.8,1,0.888888889,12,15,1632
521,508,15,157,0.833333333,1,0.909090909,15,18,1694
522,464,582,4,0.866666667,1,0.928571429,13,15,1596
523,637,325,601,0.869565217,1,0.930232558,20,23,1579
524,276,81,641,0.818181818,1,0.9,9,11,1562
525,581,81,90,0.846153846,1,0.916666667,11,13,1624
526,200,241,82,0.846153846,1,0.916666667,11,13,1658
527,120,52,370,0.904761905,1,0.95,19,21,1636
528,418,8,46,0.875,1,0.933333333,14,16,1628
529,50,230,20,0.769230769,1,0.869565217,10,13,1592
530,565,629,225,0.818181818,1,0.9,9,11,1617
531,259,129,565,0.866666667,1,0.928571429,13,15,1679
532,524,14,587,0.8,1,0.888888889,16,20,1614
533,235,585,499,0.875,1,0.933333333,14,16,1612
534,248,22,266,0.7,1,0.823529412,7,10,1670
535,131,356,3,0.7,1,0.823529412,7,10,1642
536,191,360,137,0.684210526,1,0.8125,13,19,1624
537,445,308,117,0.875,1,0.933333333,14,16,1635
538,279,520,288,0.8,1,0.888888889,8,10,1580
539,457,435,580,0.857142857,1,0.923076923,12,14,1590
540,188,91,641,0.888888889,1,0.941176471,16,18,1649
541,365,522,292,0.85,1,0.918918919,17,20,1591
542,169,405,195,0.875,1,0.933333333,21,24,1644
543,178,626,280,0.846153846,1,0.916666667,11,13,1574
544,59,530,555,0.8,1,0.888888889,8,10,1655
545,194,481,27,0.789473684,1,0.882352941,15,19,1734
546,543,41,15,0.833333333,1,0.909090909,15,18,1661
547,79,332,308,0.777777778,1,0.875,14,18,1532
548,212,77,57,0.857142857,1,0.923076923,18,21,1675
549,439,235,176,0.888888889,1,0.941176471,16,18,1735
550,634,617,547,0.9,1,0.947368421,18,20,1649
551,211,290,530,0.733333333,1,0.846153846,11,15,1626
552,438,354,273,0.857142857,1,0.923076923,12,14,1645
553,163,55,321,0.869565217,1,0.930232558,20,23,1583
554,291,503,186,0.857142857,1,0.923076923,18,21,1656
555,353,419,24,0.882352941,1,0.9375,15,17,1690
556,216,4,440,0.882352941,1,0.9375,15,17,1644
557,143,433,60,0.846153846,1,0.916666667,11,13,1575
558,554,31,346,0.823529412,1,0.903225806,14,17,1578
559,601,37,251,0.882352941,1,0.9375,15,17,1635
560,499,381,268,0.846153846,1,0.916666667,11,13,1597
561,263,185,11,0.823529412,1,0.903225806,14,17,1633
562,634,226,28,0.842105263,1,0.914285714,16,19,1590
563,588,208,160,0.833333333,1,0.909090909,10,12,1521
564,331,192,18,0.842105263,1,0.914285714,16,19,1605
565,89,228,524,0.888888889,1,0.941176471,16,18,1599
566,357,344,143,0.85,1,0.918918919,17,20,1592
567,298,80,431,0.866666667,1,0.928571429,13,15,1701
568,182,6,106,0.857142857,1,0.923076923,12,14,1641
569,577,347,225,0.8,1,0.888888889,8,10,1705
570,59,118,542,0.785714286,1,0.88,11,14,1652
571,621,128,411,0.842105263,1,0.914285714,16,19,1585
572,178,340,52,0.866666667,1,0.928571429,13,15,1581
573,550,416,156,0.833333333,1,0.909090909,10,12,1585
574,130,423,191,0.894736842,1,0.944444444,17,19,1556
575,193,564,268,0.785714286,1,0.88,11,14,1590
576,401,516,598,0.9,1,0.947368421,18,20,1658
577,258,94,39,0.888888889,1,0.941176471,16,18,1615
578,202,301,489,0.904761905,1,0.95,19,21,1649
579,331,98,388,0.833333333,1,0.909090909,10,12,1614
580,632,183,201,0.75,1,0.857142857,9,12,1595
581,53,578,55,0.8125,1,0.896551724,13,16,1631
582,565,81,380,0.882352941,1,0.9375,15,17,1626
583,81,345,194,0.714285714,1,0.833333333,10,14,1608
584,229,170,372,0.833333333,1,0.909090909,10,12,1597
585,571,249,109,0.904761905,1,0.95,19,21,1615
586,373,365,547,0.8125,1,0.896551724,13,16,1602
587,288,462,436,0.866666667,1,0.928571429,13,15,1578
588,559,397,205,0.888888889,1,0.941176471,16,18,1640
589,402,69,484,0.789473684,1,0.882352941,15,19,1635
590,603,450,437,0.909090909,1,0.952380952,20,22,1577
591,569,466,422,0.882352941,1,0.9375,15,17,1591
592,638,397,257,0.857142857,1,0.923076923,18,21,1639
593,363,128,396,0.75,1,0.857142857,12,16,1630
594,442,557,463,0.8125,1,0.896551724,13,16,1580
595,283,642,31,0.684210526,1,0.8125,13,19,1581
596,649,114,562,0.615384615,1,0.761904762,8,13,1640
597,228,544,144,0.863636364,1,0.926829268,19,22,1535
598,431,312,607,0.823529412,1,0.903225806,14,17,1593
599,441,147,215,0.833333333,1,0.909090909,10,12,1617
600,484,267,570,0.866666667,1,0.928571429,13,15,1616
601,609,168,484,0.636363636,1,0.777777778,7,11,1629
602,600,650,7,0.846153846,1,0.916666667,11,13,1569
603,388,49,137,0.904761905,1,0.95,19,21,1593
604,217,532,345,0.714285714,1,0.833333333,10,14,1557
605,304,227,381,0.785714286,1,0.88,11,14,1642
606,34,472,430,0.714285714,1,0.833333333,5,7,1592
607,463,585,176,0.8,1,0.888888889,12,15,1625
608,55,638,584,0.6,1,0.75,3,5,1602
609,589,217,647,0.857142857,1,0.923076923,18,21,1612
610,102,100,398,0.857142857,1,0.923076923,18,21,1625
611,96,190,641,0.739130435,1,0.85,17,23,1551
612,236,33,564,0.789473684,1,0.882352941,15,19,1613
613,362,585,630,0.818181818,1,0.9,18,22,1601
614,588,114,481,0.9,1,0.947368421,18,20,1662
615,236,160,23,0.84,1,0.913043478,21,25,1607
616,638,124,158,0.913043478,1,0.954545455,21,23,1674
617,537,315,590,0.785714286,1,0.88,11,14,1602
618,583,101,26,0.636363636,1,0.777777778,7,11,1525
619,573,491,401,0.823529412,1,0.903225806,14,17,1561
620,19,477,590,0.888888889,1,0.941176471,16,18,1617
621,141,447,249,0.875,1,0.933333333,14,16,1639
622,359,81,532,0.727272727,1,0.842105263,8,11,1613
623,225,178,303,0.857142857,1,0.923076923,12,14,1530
624,596,150,145,0.789473684,1,0.882352941,15,19,1631
625,381,400,626,0.769230769,1,0.869565217,10,13,1613
626,383,270,337,0.833333333,1,0.909090909,15,18,1664
627,125,16,120,0.909090909,1,0.952380952,20,22,1659
628,645,80,242,0.875,1,0.933333333,14,16,1638
629,46,336,198,0.875,1,0.933333333,14,16,1638
630,595,268,607,0.882352941,1,0.9375,15,17,1568
631,467,504,12,0.8,1,0.888888889,12,15,1609
632,590,446,370,0.9,1,0.947368421,18,20,1671
633,404,129,295,0.75,1,0.857142857,9,12,1622
634,331,475,354,0.884615385,1,0.93877551,23,26,1666
635,205,395,418,0.904761905,1,0.95,19,21,1628
636,15,62,82,0.857142857,1,0.923076923,12,14,1635
637,201,453,385,0.875,1,0.933333333,14,16,1548
638,277,633,217,0.866666667,1,0.928571429,13,15,1659
639,163,53,277,0.8125,1,0.896551724,13,16,1557
640,132,90,589,0.789473684,1,0.882352941,15,19,1609
641,50,387,418,0.9,1,0.947368421,18,20,1715
642,471,47,566,0.833333333,1,0.909090909,10,12,1618
643,151,323,651,0.714285714,1,0.833333333,5,7,1739
644,382,440,581,0.882352941,1,0.9375,15,17,1589
645,333,454,221,0.888888889,1,0.941176471,16,18,1601
646,118,53,86,0.75,1,0.857142857,15,20,1624
647,124,242,247,0.84,1,0.913043478,21,25,1546
648,600,339,550,0.833333333,1,0.909090909,15,18,1517
649,109,117,528,0.666666667,1,0.8,6,9,1545
650,565,250,188,0.6,1,0.75,6,10,1655
651,439,88,244,0.857142857,1,0.923076923,18,21,1634
652,512,431,226,0.894736842,1,0.944444444,17,19,1595
653,298,533,534,0.846153846,1,0.916666667,11,13,1723
654,269,298,535,0.92,1,0.958333333,23,25,1703
655,245,165,620,0.785714286,1,0.88,11,14,1627
656,512,327,494,0.692307692,1,0.818181818,9,13,1661
657,517,64,296,0.846153846,1,0.916666667,11,13,1541
658,499,450,387,0.8125,1,0.896551724,13,16,1657
659,269,34,494,0.846153846,1,0.916666667,22,26,1648
660,589,342,466,0.904761905,1,0.95,19,21,1592
661,4,634,395,0.75,1,0.857142857,9,12,1620
662,509,255,597,0.727272727,1,0.842105263,8,11,1581
663,271,196,579,0.823529412,1,0.903225806,14,17,1586
664,488,418,222,0.894736842,1,0.944444444,17,19,1616
665,164,373,581,0.777777778,1,0.875,7,9,1628
666,517,50,481,0.882352941,1,0.9375,15,17,1649
667,108,419,214,0.894736842,1,0.944444444,17,19,1625
668,575,185,433,0.842105263,1,0.914285714,16,19,1592
669,459,342,508,0.8125,1,0.896551724,13,16,1663
670,320,39,420,0.866666667,1,0.928571429,13,15,1575
671,513,99,258,0.818181818,1,0.9,9,11,1641
672,456,115,192,0.789473684,1,0.882352941,15,19,1563
673,112,555,616,0.842105263,1,0.914285714,16,19,1611
674,243,31,184,0.888888889,1,0.941176471,16,18,1581
675,112,638,161,0.875,1,0.933333333,14,16,1618
676,569,423,114,0.818181818,1,0.9,9,11,1631
677,345,113,88,0.863636364,1,0.926829268,19,22,1588
678,475,647,67,0.75,1,0.857142857,9,12,1574
679,494,72,174,0.909090909,1,0.952380952,20,22,1651
680,299,581,435,0.857142857,1,0.923076923,12,14,1559
681,606,421,525,0.846153846,1,0.916666667,11,13,1568
682,263,247,370,0.882352941,1,0.9375,15,17,1589
683,210,594,192,0.857142857,1,0.923076923,12,14,1621
684,48,354,14,0.92,1,0.958333333,23,25,1631
685,257,646,375,0.8,1,0.888888889,16,20,1654
686,604,594,270,0.842105263,1,0.914285714,16,19,1551
687,278,494,478,0.866666667,1,0.928571429,13,15,1535
688,158,154,427,0.80952381,1,0.894736842,17,21,1671
689,367,268,27,0.733333333,1,0.846153846,11,15,1558
690,553,10,316,0.785714286,1,0.88,11,14,1525
691,444,226,132,0.894736842,1,0.944444444,17,19,1619
692,425,124,411,0.842105263,1,0.914285714,16,19,1666
693,625,207,78,0.769230769,1,0.869565217,10,13,1645
694,30,322,8,0.875,1,0.933333333,14,16,1626
695,16,334,212,0.764705882,1,0.866666667,13,17,1620
696,273,527,147,0.882352941,1,0.9375,15,17,1666
697,559,363,463,0.833333333,1,0.909090909,15,18,1663
698,329,327,526,0.823529412,1,0.903225806,14,17,1621
699,531,563,509,0.833333333,1,0.909090909,10,12,1576
700,508,132,462,0.80952381,1,0.894736842,17,21,1598
701,165,287,254,0.857142857,1,0.923076923,12,14,1551
702,151,181,510,0.866666667,1,0.928571429,13,15,1621
703,284,454,159,0.857142857,1,0.923076923,12,14,1589
704,1,472,572,0.85,1,0.918918919,17,20,1697
705,651,585,199,0,1,0,0,2,1626
706,191,279,601,0.833333333,1,0.909090909,15,18,1619
707,282,121,48,0.842105263,1,0.914285714,16,19,1565
708,276,371,621,0.8,1,0.888888889,8,10,1547
709,543,613,122,0.846153846,1,0.916666667,11,13,1548
710,382,420,36,0.909090909,1,0.952380952,20,22,1580
711,206,369,632,0.875,1,0.933333333,14,16,1638
712,497,572,45,0.916666667,1,0.956521739,22,24,1595
713,229,138,174,0.842105263,1,0.914285714,16,19,1610
714,37,553,155,0.9,1,0.947368421,18,20,1595
715,165,140,311,0.818181818,1,0.9,9,11,1530
716,113,84,152,0.846153846,1,0.916666667,11,13,1623
717,594,167,171,0.863636364,1,0.926829268,19,22,1559
718,308,301,171,0.823529412,1,0.903225806,14,17,1593
719,261,357,316,0.857142857,1,0.923076923,12,14,1546
720,210,241,34,0.9,1,0.947368421,18,20,1605
721,28,228,408,0.75,1,0.857142857,9,12,1606
722,445,319,275,0.833333333,1,0.909090909,15,18,1695
723,478,106,610,0.833333333,1,0.909090909,10,12,1614
724,136,36,70,0.8,1,0.888888889,12,15,1582
725,572,634,502,0.769230769,1,0.869565217,10,13,1607
726,96,328,315,0.8,1,0.888888889,8,10,1578
727,188,237,38,0.875,1,0.933333333,21,24,1646
728,524,344,224,0.909090909,1,0.952380952,20,22,1604
729,607,213,524,0.9,1,0.947368421,18,20,1600
730,351,290,195,0.818181818,1,0.9,18,22,1664
731,412,36,371,0.789473684,1,0.882352941,15,19,1633
732,381,84,200,0.916666667,1,0.956521739,22,24,1584
733,270,6,410,0.842105263,1,0.914285714,16,19,1617
734,168,535,8,0.842105263,1,0.914285714,16,19,1676
735,111,568,98,0.666666667,1,0.8,8,12,1609
736,375,532,327,0.875,1,0.933333333,14,16,1577
737,60,383,422,0.818181818,1,0.9,9,11,1619
738,332,618,350,0.823529412,1,0.903225806,14,17,1583
739,354,124,163,0.705882353,1,0.827586207,12,17,1619
740,101,281,449,0.857142857,1,0.923076923,12,14,1618
741,76,78,266,0.727272727,1,0.842105263,8,11,1672
742,289,401,304,0.863636364,1,0.926829268,19,22,1695
743,580,132,439,0.842105263,1,0.914285714,16,19,1665
744,12,236,550,0.8125,1,0.896551724,13,16,1646
745,151,222,325,0.866666667,1,0.928571429,13,15,1653
746,529,114,562,0.666666667,1,0.8,6,9,1619
747,402,204,506,0.769230769,1,0.869565217,10,13,1532
748,44,560,226,0.785714286,1,0.88,11,14,1654
749,142,633,242,0.555555556,1,0.714285714,5,9,1586
750,20,45,65,0.769230769,1,0.869565217,10,13,1618
751,598,277,627,0.875,1,0.933333333,14,16,1669
752,417,197,277,0.842105263,1,0.914285714,16,19,1628
753,506,564,616,0.916666667,1,0.956521739,22,24,1513
754,414,251,25,0.894736842,1,0.944444444,17,19,1575
755,210,73,254,0.6,1,0.75,3,5,1624
756,473,258,408,0.888888889,1,0.941176471,16,18,1674
757,207,104,458,0.823529412,1,0.903225806,14,17,1615
758,175,543,452,0.833333333,1,0.909090909,10,12,1595
759,304,366,89,0.846153846,1,0.916666667,11,13,1686
760,535,122,421,0.777777778,1,0.875,14,18,1612
761,555,639,207,0.823529412,1,0.903225806,14,17,1598
762,385,138,308,0.9,1,0.947368421,18,20,1516
763,260,70,536,0.875,1,0.933333333,21,24,1585
764,244,36,532,0.875,1,0.933333333,14,16,1552
765,519,267,611,0.692307692,1,0.818181818,9,13,1625
766,573,330,337,0.777777778,1,0.875,14,18,1596
767,407,562,549,0.823529412,1,0.903225806,14,17,1534
768,419,567,170,0.823529412,1,0.903225806,14,17,1680
769,578,432,252,0.761904762,1,0.864864865,16,21,1629
770,547,376,13,0.863636364,1,0.926829268,19,22,1610
771,91,86,147,0.833333333,1,0.909090909,10,12,1665
772,25,38,548,0.818181818,1,0.9,18,22,1591
773,99,90,548,0.833333333,1,0.909090909,15,18,1621
774,19,577,254,0.833333333,1,0.909090909,10,12,1554
775,363,393,370,0.863636364,1,0.926829268,19,22,1628
776,426,8,627,0.785714286,1,0.88,11,14,1682
777,281,232,132,0.888888889,1,0.941176471,16,18,1605
778,490,544,430,0.894736842,1,0.944444444,17,19,1569
779,283,420,292,0.789473684,1,0.882352941,15,19,1585
780,188,1,72,0.8,1,0.888888889,16,20,1629
781,276,405,210,0.846153846,1,0.916666667,11,13,1555
782,38,511,16,0.875,1,0.933333333,14,16,1620
783,629,638,178,0.823529412,1,0.903225806,14,17,1629
784,6,19,185,0.875,1,0.933333333,14,16,1607
785,390,409,42,0.769230769,1,0.869565217,20,26,1636
786,615,548,463,0.7,1,0.823529412,7,10,1618
787,22,171,510,0.85,1,0.918918919,17,20,1620
788,594,640,392,0.846153846,1,0.916666667,11,13,1568
789,162,535,615,0.888888889,1,0.941176471,16,18,1681
790,255,163,461,0.75,1,0.857142857,15,20,1607
791,603,126,221,0.846153846,1,0.916666667,11,13,1608
792,503,20,81,0.666666667,1,0.8,6,9,1542
793,353,487,491,0.818181818,1,0.9,9,11,1594
794,149,31,91,0.823529412,1,0.903225806,14,17,1657
795,530,603,51,0.818181818,1,0.9,9,11,1675
796,335,536,100,0.866666667,1,0.928571429,13,15,1680
797,9,401,14,0.8125,1,0.896551724,13,16,1680
798,569,413,52,0.818181818,1,0.9,18,22,1619
799,493,158,416,0.92,1,0.958333333,23,25,1633
800,477,87,644,0.875,1,0.933333333,14,16,1616
801,618,34,289,0.909090909,1,0.952380952,20,22,1571
802,357,316,440,0.8,1,0.888888889,16,20,1551
803,559,499,590,0.9,1,0.947368421,18,20,1678
804,552,496,136,0.842105263,1,0.914285714,16,19,1598
805,453,552,240,0.736842105,1,0.848484848,14,19,1609
806,510,647,271,0.833333333,1,0.909090909,10,12,1590
807,106,288,538,0.764705882,1,0.866666667,13,17,1553
808,209,327,414,0.884615385,1,0.93877551,23,26,1620
809,177,281,135,0.888888889,1,0.941176471,16,18,1666
810,195,389,333,0.785714286,1,0.88,11,14,1600
811,465,286,426,0.875,1,0.933333333,14,16,1613
812,470,510,280,0.8,1,0.888888889,12,15,1569
813,352,507,237,0.9,1,0.947368421,18,20,1597
814,350,467,212,0.913043478,1,0.954545455,21,23,1656
815,24,86,258,0.85,1,0.918918919,17,20,1653
816,345,523,92,0.866666667,1,0.928571429,13,15,1625
817,555,488,27,0.8,1,0.888888889,16,20,1578
818,355,425,333,0.8,1,0.888888889,12,15,1607
819,6,489,383,0.8125,1,0.896551724,13,16,1606
820,203,600,394,0.823529412,1,0.903225806,14,17,1624
821,508,84,247,0.904761905,1,0.95,19,21,1569
822,244,633,375,0.857142857,1,0.923076923,12,14,1586
823,515,31,308,0.833333333,1,0.909090909,15,18,1603
824,403,109,373,0.882352941,1,0.9375,15,17,1623
825,44,347,81,0.875,1,0.933333333,14,16,1563
826,226,459,386,0.8,1,0.888888889,8,10,1674
827,115,69,573,0.869565217,1,0.930232558,20,23,1625
828,351,371,34,0.857142857,1,0.923076923,12,14,1552
829,10,322,271,0.857142857,1,0.923076923,12,14,1594
830,541,24,62,0.642857143,1,0.782608696,9,14,1492
831,320,349,139,0.75,1,0.857142857,9,12,1604
832,244,402,279,0.818181818,1,0.9,9,11,1561
833,243,284,519,0.666666667,1,0.8,8,12,1675
834,341,378,338,0.789473684,1,0.882352941,15,19,1588
835,370,363,338,0.888888889,1,0.941176471,16,18,1632
836,2,646,570,0.866666667,1,0.928571429,13,15,1632
837,561,583,290,0.833333333,1,0.909090909,15,18,1641
838,595,296,226,0.894736842,1,0.944444444,17,19,1571
839,523,478,233,0.8,1,0.888888889,16,20,1647
840,324,619,545,0.857142857,1,0.923076923,18,21,1663
841,473,273,500,0.875,1,0.933333333,14,16,1692
842,497,573,134,0.894736842,1,0.944444444,17,19,1608
843,344,353,222,0.875,1,0.933333333,14,16,1598
844,270,385,81,0.842105263,1,0.914285714,16,19,1595
845,102,467,16,0.823529412,1,0.903225806,14,17,1623
846,510,356,53,0.833333333,1,0.909090909,15,18,1622
847,597,470,373,0.75,1,0.857142857,9,12,1483
848,433,493,57,0.833333333,1,0.909090909,15,18,1645
849,440,398,573,0.857142857,1,0.923076923,18,21,1617
850,289,237,536,0.92,1,0.958333333,23,25,1631
851,187,110,38,0.8,1,0.888888889,16,20,1663
852,472,352,62,0.866666667,1,0.928571429,13,15,1581
853,224,7,580,0.882352941,1,0.9375,15,17,1581
854,170,48,189,0.785714286,1,0.88,11,14,1565
855,610,401,287,0.8,1,0.888888889,16,20,1683
856,45,176,252,0.6875,1,0.814814815,11,16,1657
857,191,46,221,0.769230769,1,0.869565217,10,13,1649
858,476,42,122,0.882352941,1,0.9375,15,17,1657
859,390,17,121,0.882352941,1,0.9375,15,17,1616
860,190,8,72,0.875,1,0.933333333,14,16,1622
861,361,268,386,0.692307692,1,0.818181818,9,13,1559
862,229,264,274,0.916666667,1,0.956521739,22,24,1635
863,59,591,75,0.777777778,1,0.875,7,9,1636
864,119,593,404,0.818181818,1,0.9,9,11,1576
865,523,572,568,0.875,1,0.933333333,14,16,1651
866,136,172,330,0.875,1,0.933333333,14,16,1626
867,390,69,516,0.8125,1,0.896551724,13,16,1616
868,293,131,153,0.888888889,1,0.941176471,16,18,1682
869,545,532,280,0.75,1,0.857142857,9,12,1573
870,443,432,533,0.846153846,1,0.916666667,11,13,1617
871,58,304,101,0.826086957,1,0.904761905,19,23,1638
872,233,611,276,0.785714286,1,0.88,11,14,1581
873,422,577,368,0.894736842,1,0.944444444,17,19,1633
874,604,135,396,0.846153846,1,0.916666667,11,13,1602
875,71,356,30,0.842105263,1,0.914285714,16,19,1650
876,642,47,605,0.8,1,0.888888889,12,15,1661
877,19,479,282,0.818181818,1,0.9,18,22,1635
878,91,211,67,0.823529412,1,0.903225806,14,17,1635
879,232,13,109,0.785714286,1,0.88,11,14,1609
880,89,643,500,0.866666667,1,0.928571429,13,15,1629
881,448,574,567,0.8,1,0.888888889,12,15,1627
882,530,121,475,0.727272727,1,0.842105263,8,11,1606
883,383,100,262,0.882352941,1,0.9375,15,17,1630
884,619,107,492,0.863636364,1,0.926829268,19,22,1724
885,258,394,172,0.909090909,1,0.952380952,20,22,1670
886,84,320,258,0.769230769,1,0.869565217,10,13,1560
887,337,538,328,0.8,1,0.888888889,16,20,1557
888,65,255,550,0.833333333,1,0.909090909,15,18,1601
889,585,115,603,0.846153846,1,0.916666667,11,13,1524
890,629,244,88,0.8,1,0.888888889,8,10,1595
891,112,575,191,0.857142857,1,0.923076923,12,14,1628
892,446,339,476,0.75,1,0.857142857,9,12,1632
893,303,68,193,0.9,1,0.947368421,18,20,1579
894,129,374,302,0.916666667,1,0.956521739,22,24,1623
895,198,125,278,0.894736842,1,0.944444444,17,19,1599
896,178,157,148,0.904761905,1,0.95,19,21,1664
897,258,349,194,0.882352941,1,0.9375,15,17,1651
898,356,196,33,0.875,1,0.933333333,14,16,1563
899,627,242,629,0.818181818,1,0.9,9,11,1614
900,236,375,299,0.846153846,1,0.916666667,11,13,1600
901,544,82,161,0.888888889,1,0.941176471,16,18,1646
902,220,95,510,0.857142857,1,0.923076923,12,14,1618
903,560,548,383,0.842105263,1,0.914285714,16,19,1592
904,538,489,319,0.846153846,1,0.916666667,11,13,1520
905,559,101,69,0.866666667,1,0.928571429,13,15,1598
906,53,517,311,0.888888889,1,0.941176471,16,18,1562
907,403,137,551,0.733333333,1,0.846153846,11,15,1644
908,353,235,606,0.875,1,0.933333333,14,16,1616
909,569,600,541,0.8125,1,0.896551724,13,16,1550
910,646,128,365,0.85,1,0.918918919,17,20,1603
911,376,205,89,0.882352941,1,0.9375,15,17,1598
912,427,601,300,0.909090909,1,0.952380952,20,22,1635
913,138,561,198,0.866666667,1,0.928571429,13,15,1575
914,303,195,253,0.846153846,1,0.916666667,11,13,1635
915,590,467,608,0.866666667,1,0.928571429,13,15,1667
916,382,376,300,0.842105263,1,0.914285714,16,19,1635
917,227,272,536,0.727272727,1,0.842105263,8,11,1657
918,496,566,236,0.842105263,1,0.914285714,16,19,1620
919,603,641,111,0.9,1,0.947368421,18,20,1582
920,516,494,263,0.75,1,0.857142857,9,12,1668
921,546,548,401,0.875,1,0.933333333,14,16,1621
922,90,446,204,0.75,1,0.857142857,9,12,1547
923,481,634,207,0.846153846,1,0.916666667,11,13,1676
924,80,52,125,0.777777778,1,0.875,7,9,1540
925,641,497,395,0.842105263,1,0.914285714,16,19,1644
926,429,367,346,0.866666667,1,0.928571429,13,15,1610
927,79,327,28,0.785714286,1,0.88,11,14,1575
928,268,617,533,0.9,1,0.947368421,18,20,1635
929,124,552,474,0.857142857,1,0.923076923,18,21,1648
930,48,188,235,0.909090909,1,0.952380952,20,22,1578
931,291,21,78,0.8125,1,0.896551724,13,16,1666
932,374,500,170,0.894736842,1,0.944444444,17,19,1614
933,103,125,634,0.866666667,1,0.928571429,13,15,1611
934,121,230,338,0.823529412,1,0.903225806,14,17,1606
935,512,554,312,0.894736842,1,0.944444444,17,19,1607
936,428,649,266,0.888888889,1,0.941176471,16,18,1665
937,245,516,255,0.8125,1,0.896551724,13,16,1615
938,546,216,85,0.714285714,1,0.833333333,10,14,1608
939,110,444,602,0.8,1,0.888888889,12,15,1597
940,204,377,368,0.833333333,1,0.909090909,20,24,1580
941,213,501,4,0.894736842,1,0.944444444,17,19,1702
942,319,592,644,0.882352941,1,0.9375,15,17,1616
943,647,466,399,0.846153846,1,0.916666667,11,13,1580
944,444,264,543,0.894736842,1,0.944444444,17,19,1607
945,228,311,148,0.904761905,1,0.95,19,21,1634
946,627,418,116,0.9,1,0.947368421,18,20,1590
947,446,114,642,0.666666667,1,0.8,8,12,1585
948,422,335,577,0.777777778,1,0.875,7,9,1628
949,592,104,584,0.785714286,1,0.88,11,14,1649
950,291,7,121,0.8,1,0.888888889,12,15,1631
951,566,195,128,0.9,1,0.947368421,18,20,1617
952,195,332,263,0.909090909,1,0.952380952,20,22,1567
953,267,623,549,0.842105263,1,0.914285714,16,19,1625
954,642,569,154,0.818181818,1,0.9,18,22,1635
955,411,41,69,0.882352941,1,0.9375,15,17,1655
956,462,59,258,0.866666667,1,0.928571429,13,15,1625
957,512,329,95,0.777777778,1,0.875,7,9,1587
958,585,271,561,0.846153846,1,0.916666667,11,13,1574
959,485,74,576,0.8,1,0.888888889,16,20,1639
960,491,120,347,0.789473684,1,0.882352941,15,19,1588
961,235,392,448,0.875,1,0.933333333,14,16,1577
962,511,347,38,0.826086957,1,0.904761905,19,23,1666
963,47,313,552,0.869565217,1,0.930232558,20,23,1650
964,464,433,615,0.894736842,1,0.944444444,17,19,1633
965,648,505,435,0.75,1,0.857142857,12,16,1557
966,176,521,558,0.823529412,1,0.903225806,14,17,1683
967,378,212,48,0.714285714,1,0.833333333,5,7,1630
968,173,461,464,0.8,1,0.888888889,8,10,1549
969,416,630,355,0.84,1,0.913043478,21,25,1544
970,615,554,434,0.866666667,1,0.928571429,13,15,1581
971,608,58,231,0.863636364,1,0.926829268,19,22,1657
972,127,251,341,0.818181818,1,0.9,9,11,1626
973,308,571,520,0.8,1,0.888888889,8,10,1532
974,91,505,449,0.666666667,1,0.8,8,12,1541
975,137,580,258,0.764705882,1,0.866666667,13,17,1570
976,416,543,107,0.833333333,1,0.909090909,10,12,1590
977,63,329,163,0.785714286,1,0.88,11,14,1629
978,425,113,180,0.857142857,1,0.923076923,18,21,1667
979,480,98,639,0.833333333,1,0.909090909,10,12,1598
980,83,180,361,0.846153846,1,0.916666667,11,13,1688
981,210,308,499,0.8125,1,0.896551724,13,16,1623
982,140,349,492,0.8,1,0.888888889,16,20,1638
983,360,257,585,0.931034483,1,0.964285714,27,29,1620
984,300,34,574,0.909090909,1,0.952380952,20,22,1604
985,174,560,46,0.733333333,1,0.846153846,11,15,1603
