,User 0,User 1,User 2,User 3,precisionG,recallG,fscoreG,T,C,Quantity
912,447,548,410,158,0.78125,1,0.877192982,25,32,1482
913,615,306,207,511,0.703703704,1,0.826086957,19,27,1576
914,174,648,55,373,0.707317073,1,0.828571429,29,41,1525
915,253,608,607,17,0.810810811,1,0.895522388,30,37,1514
916,318,616,64,365,0.733333333,1,0.846153846,22,30,1519
917,546,89,135,249,0.666666667,1,0.8,16,24,1562
918,163,568,372,233,0.761904762,1,0.864864865,32,42,1519
919,351,77,67,302,0.727272727,1,0.842105263,24,33,1523
920,625,548,552,19,0.75,1,0.857142857,24,32,1529
921,583,511,33,309,0.714285714,1,0.833333333,20,28,1567
922,377,186,113,247,0.735294118,1,0.847457627,25,34,1523
923,187,169,421,181,0.652173913,1,0.789473684,15,23,1530
924,632,115,516,314,0.733333333,1,0.846153846,22,30,1500
925,368,507,126,37,0.766666667,1,0.867924528,23,30,1550
926,127,156,146,20,0.695652174,1,0.820512821,16,23,1539
927,310,220,237,192,0.64,1,0.780487805,16,25,1488
928,479,119,337,321,0.717948718,1,0.835820896,28,39,1538
929,254,158,285,35,0.68,1,0.80952381,17,25,1508
930,635,629,438,217,0.708333333,1,0.829268293,17,24,1482
931,528,193,548,579,0.64,1,0.780487805,16,25,1467
932,496,59,105,107,0.777777778,1,0.875,28,36,1617
933,589,639,39,534,0.71875,1,0.836363636,23,32,1565
934,81,565,643,449,0.75,1,0.857142857,24,32,1534
935,461,613,648,335,0.620689655,1,0.765957447,18,29,1500
936,392,32,570,387,0.5,1,0.666666667,11,22,1528
937,398,424,15,359,0.75,1,0.857142857,24,32,1550
938,271,166,324,20,0.733333333,1,0.846153846,22,30,1484
939,35,501,288,484,0.666666667,1,0.8,16,24,1557
940,641,231,521,128,0.695652174,1,0.820512821,16,23,1508
941,35,3,211,610,0.677419355,1,0.807692308,21,31,1591
942,640,424,109,40,0.692307692,1,0.818181818,18,26,1537
943,568,142,581,371,0.75862069,1,0.862745098,22,29,1515
944,114,288,32,470,0.794117647,1,0.885245902,27,34,1540
945,521,219,253,627,0.65,1,0.787878788,13,20,1551
946,521,648,113,576,0.777777778,1,0.875,28,36,1559
947,256,306,8,304,0.7,1,0.823529412,21,30,1561
948,378,431,541,623,0.761904762,1,0.864864865,32,42,1545
949,537,462,557,468,0.741935484,1,0.851851852,23,31,1552
950,631,368,14,313,0.75,1,0.857142857,21,28,1564
951,536,344,554,273,0.678571429,1,0.808510638,19,28,1555
952,62,598,592,488,0.68,1,0.80952381,17,25,1532
953,303,104,445,174,0.709677419,1,0.830188679,22,31,1484
954,189,171,380,65,0.724137931,1,0.84,21,29,1535
955,380,598,102,99,0.757575758,1,0.862068966,25,33,1536
956,169,602,268,578,0.764705882,1,0.866666667,26,34,1507
957,359,545,257,377,0.805555556,1,0.892307692,29,36,1506
958,126,194,541,169,0.78125,1,0.877192982,25,32,1559
959,626,305,589,257,0.783783784,1,0.878787879,29,37,1499
960,198,538,562,270,0.576923077,1,0.731707317,15,26,1498
961,99,29,323,480,0.68,1,0.80952381,17,25,1503
962,427,449,121,552,0.608695652,1,0.756756757,14,23,1524
963,33,54,417,155,0.757575758,1,0.862068966,25,33,1470
964,546,254,219,46,0.708333333,1,0.829268293,17,24,1524
965,139,511,398,159,0.625,1,0.769230769,15,24,1531
966,304,363,199,529,0.766666667,1,0.867924528,23,30,1546
967,378,55,264,38,0.652173913,1,0.789473684,15,23,1552
968,203,449,175,604,0.757575758,1,0.862068966,25,33,1569
969,536,87,434,491,0.724137931,1,0.84,21,29,1539
970,163,132,292,33,0.636363636,1,0.777777778,14,22,1558
971,204,605,452,100,0.733333333,1,0.846153846,22,30,1526
972,514,328,551,352,0.730769231,1,0.844444444,19,26,1480
973,280,352,230,331,0.780487805,1,0.876712329,32,41,1577
974,597,438,347,59,0.655172414,1,0.791666667,19,29,1536
975,181,448,231,635,0.608695652,1,0.756756757,14,23,1458
976,208,84,101,125,0.642857143,1,0.782608696,18,28,1511
977,563,205,447,10,0.764705882,1,0.866666667,26,34,1465
978,456,539,203,273,0.696969697,1,0.821428571,23,33,1631
979,371,5,648,564,0.526315789,1,0.689655172,10,19,1538
980,458,202,476,53,0.71875,1,0.836363636,23,32,1532
981,493,472,46,368,0.787878788,1,0.881355932,26,33,1543
982,316,67,344,408,0.710526316,1,0.830769231,27,38,1513
983,306,593,151,145,0.625,1,0.769230769,15,24,1533
984,595,286,53,268,0.68,1,0.80952381,17,25,1499
